"","ID","YEARSEMESTRE","YEAR","SEMESTRE","DEP_NAC","COD_DEP_NAC","CIU_NAC","COD_CIU_NAC","LON_CIU_NAC","LAT_CIU_NAC","DEP_RES","COD_DEP_RES","CIU_RES","COD_CIU_RES","LON_CIU_RES","LAT_CIU_RES","CODS_NAC","CODN_NAC","NACIONALIDAD","EDAD_MOD","CAT_EDAD","SEXO","ESTRATO_ORIG","ESTRATO","DISCAPACIDAD","TIPO_DISC","MOD_INS","TIPO_INS","PAES","PEAMA","PAET","SNIES_SEDE","INS_SEDE_NOMBRE","PTOTAL","ADMITIDO","ADM_SEDE_NOMBRE","ADM_ANDINA_PEAMA","FACULTAD","FACULTAD_S","SNIES_PROGRA","PROGRAMA","PROGRAMA_S","AREAC_SNIES","CA_CINE","CD_CINE","AREA_CINE","TIPO_NIVEL","NIVEL","SNIES_UNIVERSIDAD","NOMBRE_UNIVERSIDAD","TITULOUNIVERSITARIO","MODALIDAD","ANNO_TERMINACION","RANGO_ANO_TERMINACION","TIPO_DOC","NOMBRE","COD_PADRE","PROGRAMA_2","ESTADO"
"1370","34290",20091,2009,1,"BOGOTÁ, D. C.",11,"BOGOTÁ, D.C.",11001,-74.1139187163,4.62457504964,"CUNDINAMARCA",25,"CHÍA",25175,-74.0496481882,4.86580207151,NA,NA,"Sin información",17.87,"17 años o menos","Hombres","Estrato 3","Estrato 3","No","No Aplica","Regular","Regular",NA,NA,NA,1101,"Bogotá",801.6,"Sí","Bogotá",NA,"Ingeniería","Ingeniería - Bogotá",16940,"Ingeniería Industrial","Ingeniería Industrial - Bogotá","Ingeniería, arquitectura, urbanismo y afines",7,722,"Ingeniería, industria y construcción","Pregrado","Pregrado",NA,NA,NA,"Sin información",NA,"Sin información",NA,NA,16940,"Ingeniería Industrial","Activo"
"1371","38696",20191,2019,1,"BOGOTÁ, D. C.",11,"BOGOTÁ, D.C.",11001,-74.1139187163,4.62457504964,"CUNDINAMARCA",25,"FUSAGASUGÁ",25290,-74.3663679701,4.33774814193,"COL",170,"Colombiana",16,"17 años o menos","Mujeres","Estrato 4","Estrato 4 o más","No",NA,"Regular","Regular",NA,NA,NA,1101,"Bogotá",592.0274,"No",NA,NA,"Sin información",NA,NA,NA,NA,"Sin información",NA,NA,"Sin información","Pregrado","Pregrado",NA,NA,NA,"Sin información",NA,"Sin información",NA,NA,NA,NA,NA
"1372","27806",20181,2018,1,"BOGOTÁ, D. C.",11,"BOGOTÁ, D.C.",11001,-74.1139187163,4.62457504964,"BOGOTÁ, D. C.",11,"BOGOTÁ, D.C.",11001,-74.1139187163,4.62457504964,"COL",170,"Colombiana",16.8,"17 años o menos","Mujeres","Estrato 3","Estrato 3","No","No Aplica","Regular","Regular",NA,NA,NA,1101,"Bogotá",340.6356,"No",NA,NA,"Sin información",NA,NA,NA,NA,"Sin información",NA,NA,"Sin información","Pregrado","Pregrado",NA,NA,NA,"Sin información",NA,"Sin información",NA,NA,NA,NA,NA
"1373","4595",20181,2018,1,"ATLÁNTICO",8,"BARRANQUILLA",8001,-74.8187880943,10.9796493947,"VALLE DEL CAUCA",76,"CALI",76001,-76.5263911952,3.40638218413,"COL",170,"Colombiana",33,"31 a 35 años","Mujeres","Estrato 5","Estrato 4 o más","No",NA,"Regular","Regular",NA,NA,NA,1101,"Bogotá",1.18,"No",NA,NA,"Medicina","Medicina - Bogotá",55,"Pediatría","Pediatría - Bogotá","Ciencias de la salud",9,91,"Salud y bienestar","Postgrado","Especialidades médicas","1824","UNIVERSIDAD METROPOLITANA","Medicina / Presencial","Presencial",2008,"Más de 5 años de graduado",NA,NA,55,"Pediatría - Especialidades médicas","Activo"
"1374","15585",20182,2018,2,"BOGOTÁ, D. C.",11,"BOGOTÁ, D.C.",11001,-74.1139187163,4.62457504964,"BOGOTÁ, D. C.",11,"BOGOTÁ, D.C.",11001,-74.1139187163,4.62457504964,"COL",170,"Colombiana",17,"17 años o menos","Hombres","Estrato 1","Estrato 2 o menos","No",NA,"Regular","Regular",NA,NA,NA,1101,"Bogotá",451.2918,"No",NA,NA,"Sin información",NA,NA,NA,NA,"Sin información",NA,NA,"Sin información","Pregrado","Pregrado",NA,NA,NA,"Sin información",NA,"Sin información",NA,NA,NA,NA,NA
"1375","24466",20211,2021,1,"BOGOTÁ, D. C.",11,"BOGOTÁ, D.C.",11001,-74.1139187163,4.62457504964,"BOGOTÁ, D. C.",11,"BOGOTÁ, D.C.",11001,-74.1139187163,4.62457504964,"COL",170,"Colombiana",16,"17 años o menos","Hombres","Estrato 3","Estrato 3","No",NA,"Regular","Regular",NA,NA,NA,1101,"Bogotá",612.2203,"No",NA,NA,"Sin información",NA,NA,NA,NA,"Sin información",NA,NA,"Sin información","Pregrado","Pregrado",NA,NA,NA,"Sin información",NA,"Sin información",NA,NA,NA,NA,NA
"1376","24027",20091,2009,1,"BOGOTÁ, D. C.",11,"BOGOTÁ, D.C.",11001,-74.1139187163,4.62457504964,"BOGOTÁ, D. C.",11,"BOGOTÁ, D.C.",11001,-74.1139187163,4.62457504964,NA,NA,"Sin información",16.76,"17 años o menos","Hombres","Estrato 2","Estrato 2 o menos","No","No Aplica","Regular","Regular",NA,NA,NA,1102,"Medellín",651.12,"Sí","Medellín",NA,"Ciencias","Ciencias - Medellín",16923,"Ingeniería Física","Ingeniería Física - Medellín","Ingeniería, arquitectura, urbanismo y afines",5,533,"Ciencias naturales, matemáticas y estadística","Pregrado","Pregrado",NA,NA,NA,"Sin información",NA,"Sin información",NA,NA,16923,"Ingeniería Física","Activo"
"1377","17692",20181,2018,1,"BOGOTÁ, D. C.",11,"BOGOTÁ, D.C.",11001,-74.1139187163,4.62457504964,"BOGOTÁ, D. C.",11,"BOGOTÁ, D.C.",11001,-74.1139187163,4.62457504964,"COL",170,"Colombiana",16.36,"17 años o menos","Mujeres","Estrato 2","Estrato 2 o menos","No","No Aplica","Regular","Regular",NA,NA,NA,1101,"Bogotá",429.3395,"No",NA,NA,"Sin información",NA,NA,NA,NA,"Sin información",NA,NA,"Sin información","Pregrado","Pregrado",NA,NA,NA,"Sin información",NA,"Sin información",NA,NA,NA,NA,NA
"1378","46426",20111,2011,1,"BOYACÁ",15,"Duitama",15238,-73.0302686329,5.81936914099,"BOYACÁ",15,"DUITAMA",15238,-73.0302686329,5.81936914099,NA,NA,"Sin información",16.6,"17 años o menos","Mujeres","Estrato 2","Estrato 2 o menos","No","No aplica","Regular","Regular",NA,NA,NA,NA,"Universidad",540.0759,"No",NA,NA,"Sin información",NA,NA,NA,NA,"Sin información",NA,NA,"Sin información","Pregrado","Pregrado",NA,NA,NA,"Sin información",NA,"Sin información",NA,NA,NA,NA,NA
"1379","50857",20081,2008,1,"META",50,"VILLAVICENCIO",50001,-73.626877897,4.12295758045,"META",50,"VILLAVICENCIO",50001,-73.626877897,4.12295758045,NA,NA,"Sin información",17.23,"17 años o menos","Hombres","Estrato 2","Estrato 2 o menos","No","No aplica","Regular","Regular",NA,NA,NA,NA,"Universidad",104.97,"No",NA,NA,"Sin información",NA,NA,NA,NA,"Sin información",NA,NA,"Sin información","Pregrado","Pregrado",NA,NA,NA,"Sin información",NA,"Sin información",NA,NA,NA,NA,NA
"1380","22595",20201,2020,1,"BOGOTÁ, D. C.",11,"BOGOTÁ, D.C.",11001,-74.1139187163,4.62457504964,"BOGOTÁ, D. C.",11,"BOGOTÁ, D.C.",11001,-74.1139187163,4.62457504964,"COL",170,"Colombiana",16,"17 años o menos","Hombres","Estrato 2","Estrato 2 o menos","No",NA,"Regular","Regular",NA,NA,NA,1101,"Bogotá",430.6515,"No",NA,NA,"Sin información",NA,NA,NA,NA,"Sin información",NA,NA,"Sin información","Pregrado","Pregrado",NA,NA,NA,"Sin información",NA,"Sin información",NA,NA,NA,NA,NA
"1381","28447",20081,2008,1,"BOGOTÁ, D. C.",11,"BOGOTÁ, D.C.",11001,-74.1139187163,4.62457504964,"BOGOTÁ, D. C.",11,"BOGOTÁ, D.C.",11001,-74.1139187163,4.62457504964,NA,NA,"Sin información",17,"17 años o menos","Hombres","Estrato 3","Estrato 3","No","No aplica","Regular","Regular",NA,NA,NA,NA,"Universidad",127.54,"No",NA,NA,"Sin información",NA,NA,NA,NA,"Sin información",NA,NA,"Sin información","Pregrado","Pregrado",NA,NA,NA,"Sin información",NA,"Sin información",NA,NA,NA,NA,NA
"1382","65806",20171,2017,1,"SANTANDER",68,"BARRANCABERMEJA",68081,-73.8524943961,7.06154842252,"BOGOTÁ, D. C.",11,"BOGOTÁ, D.C.",11001,-74.1139187163,4.62457504964,"COL",170,"Colombiana",18.32,"18 a 20 años","Mujeres","Estrato 3","Estrato 3","No","No Aplica","Regular","Regular",NA,NA,NA,1101,"Bogotá",572.1704,"No",NA,NA,"Sin información",NA,NA,NA,NA,"Sin información",NA,NA,"Sin información","Pregrado","Pregrado",NA,NA,NA,"Sin información",NA,"Sin información",NA,NA,NA,NA,NA
"1383","73816",20191,2019,1,"TOLIMA",73,"VILLARRICA",73873,-74.6005986903,3.93692155457,"CUNDINAMARCA",25,"SOACHA",25754,-74.1949015405,4.58639001648,"COL",170,"Colombiana",26,"26 o más años","Mujeres","Estrato 1","Estrato 2 o menos","No",NA,"Especial","PAES","Victimas del conflicto armado interno en Colombia",NA,NA,1101,"Bogotá",0,"No",NA,NA,"Sin información",NA,NA,NA,NA,"Sin información",NA,NA,"Sin información","Pregrado","Pregrado",NA,NA,NA,"Sin información",NA,"Sin información",NA,NA,NA,NA,NA
"1384","45999",20121,2012,1,"BOLÍVAR",13,"MARGARITA",13440,-74.293740633,9.15914023623,"BOLÍVAR",13,"MARGARITA",13440,-74.293740633,9.15914023623,"COL",170,"Colombiana",17.0333333333333,"17 años o menos","Hombres","Estrato 1","Estrato 2 o menos","No","No Aplica","Especial","PAES","Mejores bachilleres de municipios pobres",NA,NA,NA,"Universidad",447.7548,"No",NA,NA,"Sin información",NA,NA,NA,NA,"Sin información",NA,NA,"Sin información","Pregrado","Pregrado",NA,NA,NA,"Sin información",NA,"Sin información",NA,NA,NA,NA,NA
"1385","41539",20161,2016,1,"BOGOTÁ, D. C.",11,"BOGOTÁ, D.C.",11001,-74.1139187163,4.62457504964,"CUNDINAMARCA",25,"SOACHA",25754,-74.1949015405,4.58639001648,"COL",170,"Colombiana",17.18,"17 años o menos","Hombres","Estrato 3","Estrato 3","No","No aplica","Regular","Regular",NA,NA,NA,1101,"Bogotá",670.2982,"No",NA,NA,"Sin información",NA,NA,NA,NA,"Sin información",NA,NA,"Sin información","Pregrado","Pregrado",NA,NA,NA,"Sin información",NA,"Sin información",NA,NA,NA,NA,NA
"1386","5471",20122,2012,2,"BOGOTÁ, D. C.",11,"BOGOTÁ, D.C.",11001,-74.1139187163,4.62457504964,"BOGOTÁ, D. C.",11,"BOGOTÁ, D.C.",11001,-74.1139187163,4.62457504964,"COL",170,"Colombiana",21.4222222222222,"21 a 25 años","Hombres","Estrato 3","Estrato 3","No","No aplica","Regular","Regular",NA,NA,NA,NA,"Universidad",606.4956,"No",NA,NA,"Sin información",NA,NA,NA,NA,"Sin información",NA,NA,"Sin información","Pregrado","Pregrado",NA,NA,NA,"Sin información",NA,"Sin información",NA,NA,NA,NA,NA
"1387","57994",20111,2011,1,"CUNDINAMARCA",25,"VILLA DE SAN DIEGO DE UBATÉ",25843,-73.819612402,5.30516427858,"CUNDINAMARCA",25,"VILLA DE SAN DIEGO DE UBATÉ",25843,-73.819612402,5.30516427858,NA,NA,"Sin información",16.63,"17 años o menos","Mujeres","Estrato 1","Estrato 2 o menos","No","No aplica","Regular","Regular",NA,NA,NA,NA,"Universidad",403.5182,"No",NA,NA,"Sin información",NA,NA,NA,NA,"Sin información",NA,NA,"Sin información","Pregrado","Pregrado",NA,NA,NA,"Sin información",NA,"Sin información",NA,NA,NA,NA,NA
"1388","50073",20111,2011,1,"CALDAS",17,"Manizales",17001,-75.4904150625,5.05705056379,"CALDAS",17,"MANIZALES",17001,-75.4904150625,5.05705056379,NA,NA,"Sin información",17.68,"17 años o menos","Hombres","Estrato 1","Estrato 2 o menos","No","No aplica","Regular","Regular",NA,NA,NA,NA,"Universidad",450.4906,"No",NA,NA,"Sin información",NA,NA,NA,NA,"Sin información",NA,NA,"Sin información","Pregrado","Pregrado",NA,NA,NA,"Sin información",NA,"Sin información",NA,NA,NA,NA,NA
